MeterNo,MeterType,LONG,LAT,Status,Borough
1273054,Strada,-73.9522572686,40.7841941331,Active,Manhattan
1273055,Strada,-73.9526587955,40.7836471485,Active,Manhattan
1273056,Strada,-73.9532214199,40.7828774467,Active,Manhattan
1273057,Strada,-73.9536289039,40.7823188582,Active,Manhattan
1273058,Strada,-73.9540358452,40.7817625093,Active,Manhattan
1273059,Strada,-73.9546113232,40.7809756095,Active,Manhattan
1273060,Strada,-73.954450803,40.7809052665,Active,Manhattan
1273061,Strada,-73.9539238629,40.781627437,Active,Manhattan
1273062,Strada,-73.95344913,40.7822746539,Active,Manhattan
1273063,Strada,-73.9530751942,40.7827892497,Active,Manhattan
1273064,Strada,-73.9525306183,40.7835315966,Active,Manhattan
1273065,Strada,-73.9520821682,40.7841477872,Active,Manhattan
1273070,Strada,-73.9529501382,40.7784793673,Active,Manhattan
1273071,Strada,-73.953558351,40.7787374386,Inactive,Manhattan
1273072,Strada,-73.9547867237,40.7792564985,Inactive,Manhattan
1273073,Strada,-73.9564452656,40.7799535946,Active,Manhattan
1273074,Strada,-73.9568331699,40.7801170349,Inactive,Manhattan
1273075,Strada,-73.9578143126,40.7805307296,Active,Manhattan
1273076,Strada,-73.9580073555,40.7804240105,Active,Manhattan
1273077,Strada,-73.9577219379,40.7803041394,Active,Manhattan
1273078,Strada,-73.9565854883,40.779823443,Active,Manhattan
1273079,Strada,-73.9561609178,40.7796446245,Inactive,Manhattan
1273080,Strada,-73.95454669,40.7789687206,Active,Manhattan
1273081,Strada,-73.9530121378,40.7783189717,Active,Manhattan
1273082,Strada,-73.9534805808,40.7785171651,Active,Manhattan
1433323,Strada,-73.9770368219,40.755146889,Retired,Manhattan
1433250,Strada,-73.9687593144,40.7591224194,Inactive,Manhattan
1433084,Strada,-73.9756324149,40.761918563,Active,Manhattan
1413034,Strada,-74.0034496518,40.7386407715,Active,Manhattan
1413020,Strada,-74.001472583,40.7361485213,Inactive,Manhattan
1413019,Strada,-74.0019851256,40.7352508055,Active,Manhattan
1348104,Strada,-73.9517399014,40.7912477925,Active,Manhattan
1348105,Strada,-73.9527264059,40.7916606639,Active,Manhattan
1433339,Strada,-73.9749934377,40.7567399949,Inactive,Manhattan
1433340,Strada,-73.9755618012,40.7569767174,Inactive,Manhattan
1433392,Strada,-73.9826424077,40.7648663885,Active,Manhattan
1433393,Strada,-73.9831603659,40.7650847232,Active,Manhattan
1433394,Strada,-73.9824774888,40.7656233218,Active,Manhattan
1433421,Strada,-73.9834714616,40.7624983402,Active,Manhattan
1433446,Strada,-73.9835237565,40.7652378966,Active,Manhattan
1453176,Strada,-73.9951469107,40.7390939175,Active,Manhattan
1453174,Strada,-73.9944381529,40.7387961102,Active,Manhattan
1453173,Strada,-73.9939410155,40.7386919243,Active,Manhattan
1453170,Strada,-73.9933722857,40.7383479477,Active,Manhattan
1453168,Strada,-73.992849622,40.7381277091,Active,Manhattan
1453919,Strada,-73.9883732538,40.7402122042,Active,Manhattan
1473050,Strada,-74.001346226,40.7201436768,Active,Manhattan
1473123,Strada,-73.9928895187,40.7340164399,Inactive,Manhattan
1473124,Strada,-73.9880482269,40.7322986756,Active,Manhattan
1473125,Strada,-73.9890336212,40.7309458761,Active,Manhattan
1473126,Strada,-73.9900115787,40.731074238,Active,Manhattan
1473129,Strada,-73.9895182533,40.7308666396,Inactive,Manhattan
1473128,Strada,-73.9887749536,40.7306531527,Inactive,Manhattan
1473127,Strada,-73.9893547928,40.7305056351,Active,Manhattan
2013137,Strada,-73.8973010924,40.8616327787,Active,Bronx
2013138,Strada,-73.897118425,40.8619790599,Active,Bronx
2013139,Strada,-73.8961577983,40.8633410112,Active,Bronx
2013140,Strada,-73.8959021453,40.8636763494,Active,Bronx
2013141,Strada,-73.8950275579,40.8635068773,Active,Bronx
2013142,Strada,-73.8955579269,40.8625940543,Active,Bronx
2013143,Strada,-73.8953523029,40.863080221,Active,Bronx
2013144,Strada,-73.895167794,40.8630988657,Active,Bronx
2013145,Strada,-73.8948131965,40.8635660045,Active,Bronx
2013146,Strada,-73.8961487321,40.8618405791,Active,Bronx
2013147,Strada,-73.896323991,40.8614236088,Active,Bronx
2013148,Strada,-73.8961549659,40.8614617619,Active,Bronx
2013149,Strada,-73.8959939195,40.8618449403,Active,Bronx
2013150,Strada,-73.8950576466,40.8616404043,Active,Bronx
2013151,Strada,-73.8949499846,40.8616292951,Active,Bronx
2013152,Strada,-73.8951601837,40.8611201914,Active,Bronx
2013153,Strada,-73.8952356004,40.8612100568,Active,Bronx
2013154,Strada,-73.8943936776,40.8619218816,Active,Bronx
2013155,Strada,-73.8939282659,40.8615521113,Active,Bronx
2013156,Strada,-73.8942061694,40.861131714,Inactive,Bronx
2013157,Strada,-73.8943682359,40.860884541,Inactive,Bronx
2013158,Strada,-73.8932925402,40.8617875554,Active,Bronx
2013159,Strada,-73.8922558084,40.8617741336,Active,Bronx
2013160,Strada,-73.8896868162,40.8627822094,Active,Bronx
2013161,Strada,-73.8899295651,40.8628803813,Active,Bronx
2013162,Strada,-73.8906806068,40.8623426309,Active,Bronx
2013174,Strada,-73.8910820501,40.8620559423,Active,Bronx
2013163,Strada,-73.8914932167,40.8622486375,Active,Bronx
2013164,Strada,-73.8913545122,40.8622502315,Active,Bronx
2013165,Strada,-73.8909524491,40.8626197349,Active,Bronx
2013166,Strada,-73.8910276986,40.8626753455,Active,Bronx
2013167,Strada,-73.892491461,40.8625348185,Active,Bronx
2013168,Strada,-73.8926279185,40.8620835144,Active,Bronx
2013169,Strada,-73.8933319898,40.8624441728,Active,Bronx
2013170,Strada,-73.8931715845,40.8625325633,Active,Bronx
2013171,Strada,-73.8928899687,40.8630739723,Active,Bronx
2013172,Strada,-73.8939022871,40.8623393061,Active,Bronx
2013173,Strada,-73.894047612,40.86272965,Active,Bronx
2023020,Strada,-73.916877069,40.8178347212,Active,Bronx
2023021,Strada,-73.9228321817,40.8170187293,Active,Bronx
2023022,Strada,-73.9224857729,40.8177764831,Active,Bronx
2023023,Strada,-73.92223561,40.8183268235,Active,Bronx
2023024,Strada,-73.9197268112,40.8163047329,Active,Bronx
2023025,Strada,-73.9196567998,40.8161654384,Active,Bronx
2023026,Strada,-73.9193046914,40.8169358209,Active,Bronx
2023027,Strada,-73.919469902,40.8168609934,Active,Bronx
2023028,Strada,-73.9172242634,40.8170744364,Active,Bronx
2023029,Strada,-73.919614605,40.814918205,Active,Bronx
2023030,Strada,-73.9190496013,40.8152082029,Active,Bronx
2023031,Strada,-73.9160773814,40.8170226708,Active,Bronx
2023032,Strada,-73.9148963032,40.8180300943,Inactive,Bronx
2023033,Strada,-73.9146154401,40.8182703914,Active,Bronx
2023034,Strada,-73.9138547881,40.8192675914,Active,Bronx
2023035,Strada,-73.9145240482,40.8185676722,Active,Bronx
2023036,Strada,-73.9151780691,40.8179949673,Active,Bronx
2023037,Strada,-73.9156208734,40.8178780205,Active,Bronx
2023038,Strada,-73.9157326933,40.8175224582,Active,Bronx
2023039,Strada,-73.9164661695,40.816895431,Active,Bronx
2023040,Strada,-73.91355163,40.8193795781,Active,Bronx
2023041,Strada,-73.9131647872,40.8198610289,Active,Bronx
2023042,Strada,-73.9138668876,40.8190097162,Active,Bronx
2023043,Strada,-73.9134381868,40.8197798062,Active,Bronx
2023044,Strada,-73.918391909,40.8150779218,Active,Bronx
2023046,Strada,-73.9161127114,40.8165432457,Active,Bronx
2073092,Strada,-73.8755129668,40.8725404817,Active,Bronx
2073093,Strada,-73.875923479,40.8721364467,Active,Bronx
2083006,Strada,-73.8507585318,40.9031203495,Active,Bronx
2083007,Strada,-73.8510551059,40.9027795129,Active,Bronx
2083008,Strada,-73.8599985514,40.8889049176,Active,Bronx
2083009,Strada,-73.8672023538,40.8777433954,Active,Bronx
2083010,Strada,-73.8653288413,40.8788020769,Active,Bronx
2083011,Strada,-73.8649402975,40.8794673789,Active,Bronx
2083012,Strada,-73.8645834787,40.8801188961,Active,Bronx
2083013,Strada,-73.8641965698,40.8808139396,Active,Bronx
2083014,Strada,-73.8639614105,40.8812415528,Active,Bronx
2083015,Strada,-73.8636896613,40.8817387255,Active,Bronx
2083016,Strada,-73.8632921353,40.8824515019,Active,Bronx
2083017,Strada,-73.8628893732,40.8831756959,Active,Bronx
2083018,Strada,-73.8624358314,40.8839875642,Active,Bronx
2083019,Strada,-73.8620901797,40.8846259862,Active,Bronx
2083020,Strada,-73.8617484187,40.8852401004,Active,Bronx
2083021,Strada,-73.861271331,40.886101241,Active,Bronx
2083022,Strada,-73.8609560112,40.8866721872,Active,Bronx
2083023,Strada,-73.8606289981,40.8872659493,Active,Bronx
2083024,Strada,-73.8608162472,40.8874181198,Active,Bronx
2083025,Strada,-73.8611713737,40.8867900635,Active,Bronx
2083026,Strada,-73.8615123525,40.8861734127,Active,Bronx
2083027,Strada,-73.8619698202,40.8853400385,Active,Bronx
2083028,Strada,-73.8623333077,40.8846854736,Active,Bronx
2083029,Strada,-73.8627293124,40.8839595915,Active,Bronx
2083030,Strada,-73.8631494516,40.8832120538,Active,Bronx
2083031,Strada,-73.8600995152,40.8882046218,Active,Bronx
2083032,Strada,-73.859720164,40.8889100771,Active,Bronx
2083033,Strada,-73.8593553741,40.8895766272,Active,Bronx
2083034,Strada,-73.8589655799,40.8902767326,Active,Bronx
2083035,Strada,-73.8581833288,40.891689841,Active,Bronx
2083036,Strada,-73.8577566148,40.8924598232,Active,Bronx
2083037,Strada,-73.8574641066,40.8929685701,Active,Bronx
2083038,Strada,-73.8565308945,40.89303766,Active,Bronx
2083039,Strada,-73.8553408197,40.8926588802,Active,Bronx
2083040,Strada,-73.8540007615,40.8922318431,Active,Bronx
2083043,Strada,-73.8570377679,40.8937886295,Active,Bronx
2083044,Strada,-73.856637491,40.894531819,Active,Bronx
2083045,Strada,-73.8568771967,40.8945165291,Active,Bronx
2083046,Strada,-73.8588694881,40.8937629738,Active,Bronx
2083047,Strada,-73.8582236225,40.8935634515,Active,Bronx
2083048,Strada,-73.8577387341,40.8929895003,Active,Bronx
2083049,Strada,-73.8580918744,40.8923722628,Active,Bronx
2083050,Strada,-73.8584636253,40.8916869892,Active,Bronx
2083051,Strada,-73.8592303899,40.8902974321,Active,Bronx
2083052,Strada,-73.8595705489,40.8896825873,Active,Bronx
2083053,Strada,-73.8603526909,40.8882656266,Active,Bronx
2083054,Strada,-73.8562360534,40.8952445188,Active,Bronx
2083055,Strada,-73.8555463424,40.8964993,Active,Bronx
2083056,Strada,-73.8552675662,40.8969990363,Active,Bronx
2083057,Strada,-73.8549165816,40.8976051949,Active,Bronx
2083058,Strada,-73.8545666231,40.8980063899,Active,Bronx
2083059,Strada,-73.853778357,40.8989295655,Active,Bronx
2083060,Strada,-73.8518502173,40.9017442612,Active,Bronx
2083061,Strada,-73.854042941,40.8989141446,Active,Bronx
2083062,Strada,-73.8546885304,40.8981609235,Active,Bronx
2083063,Strada,-73.85519115,40.8975636365,Active,Bronx
2083064,Strada,-73.8554800464,40.8970418558,Active,Bronx
2083065,Strada,-73.8561576293,40.8958160799,Active,Bronx
2243001,Strada,-73.9109404503,40.886003391,Active,Bronx
3013078,Strada,-73.9781103616,40.6866799963,Active,Brooklyn
3093001,Strada,-74.0267632861,40.6219275146,Active,Brooklyn
3093002,Strada,-74.0275227058,40.6223860612,Active,Brooklyn
3093003,Strada,-74.0279541556,40.62264508,Active,Brooklyn
3183021,Strada,-73.9958436047,40.6826283817,Active,Brooklyn
3249883,Strada,-73.9754544894,40.6814753401,Inactive,Brooklyn
3283059,Strada,-73.9633245068,40.7101609824,Active,Brooklyn
3493098,Strada,-73.9950516694,40.6348430468,Active,Brooklyn
3083001,Strada,-73.9657464899,40.5764773182,Active,Brooklyn
3633001,Strada,-73.977882642,40.5746557316,Active,Brooklyn
3633002,Strada,-73.9779699581,40.5739566811,Active,Brooklyn
4043075,Strada,-73.8226830937,40.7106767452,Active,Queens
4063014,Strada,-73.829153946,40.7638796789,Active,Queens
4063015,Strada,-73.8297781061,40.7637194806,Active,Queens
4063017,Strada,-73.8308906219,40.7634422071,Active,Queens
4063018,Strada,-73.8313569579,40.7636018156,Active,Queens
4063019,Strada,-73.8315697571,40.7641239493,Active,Queens
4063020,Strada,-73.8316720267,40.7640193357,Active,Queens
4063021,Strada,-73.8314892745,40.7635620394,Active,Queens
4063022,Strada,-73.8317448602,40.7632592666,Active,Queens
4063023,Strada,-73.8330110587,40.7630169817,Active,Queens
4063030,Strada,-73.8286317247,40.7636497704,Active,Queens
4063029,Strada,-73.8296626175,40.7633485897,Active,Queens
4063028,Strada,-73.830464211,40.7631193569,Active,Queens
4063027,Strada,-73.831242199,40.7628998545,Active,Queens
4063031,Strada,-73.8272099867,40.7639942201,Active,Queens
4063032,Strada,-73.8265552007,40.7641308947,Active,Queens
4063033,Strada,-73.8251237023,40.7643582003,Active,Queens
4063034,Strada,-73.8240347105,40.764489112,Active,Queens
4063049,Strada,-73.8263788614,40.764387194,Active,Queens
4063050,Strada,-73.8269205361,40.7642904347,Active,Queens
4063051,Strada,-73.8276182827,40.764202003,Active,Queens
4063054,Strada,-73.8338075515,40.7625421882,Active,Queens
4063065,Strada,-73.8308304985,40.7601194972,Inactive,Queens
4063069,Strada,-73.8324373026,40.7588468915,Active,Queens
4063070,Strada,-73.833044337,40.7586524404,Active,Queens
4063071,Strada,-73.8310208984,40.7585860944,Active,Queens
4063074,Strada,-73.830317991,40.7588392724,Active,Queens
4063075,Strada,-73.8298420114,40.7579858924,Active,Queens
4063076,Strada,-73.8303917718,40.7577445074,Active,Queens
4063078,Strada,-73.8309626003,40.7574938754,Active,Queens
4063081,Strada,-73.8288980416,40.7587530721,Active,Queens
4063083,Strada,-73.8279778909,40.7588497534,Active,Queens
4063085,Strada,-73.8262227195,40.7593087935,Active,Queens
4063086,Strada,-73.8263405843,40.7591883754,Active,Queens
4063087,Strada,-73.8260958054,40.7605222514,Active,Queens
4063088,Strada,-73.8254905276,40.7606747536,Active,Queens
4063089,Strada,-73.8246042501,40.7611939607,Active,Queens
4063092,Strada,-73.8281619416,40.7623167216,Active,Queens
4063094,Strada,-73.8289266447,40.7621293757,Active,Queens
4063096,Strada,-73.8300954371,40.7618435296,Active,Queens
4063099,Strada,-73.8302195885,40.7610200098,Active,Queens
4063100,Strada,-73.8296320852,40.7611474286,Active,Queens
4063101,Strada,-73.8295357718,40.7603611099,Active,Queens
4063105,Strada,-73.8262232314,40.7574580136,Active,Queens
4063106,Strada,-73.8277893117,40.757611827,Active,Queens
4063113,Strada,-73.8278466572,40.7574689564,Active,Queens
4063119,Strada,-73.8296536754,40.7563258369,Active,Queens
4063121,Strada,-73.8286416027,40.7560163373,Inactive,Queens
4063122,Strada,-73.8284874102,40.7556307314,Active,Queens
4063137,Strada,-73.8283944874,40.75596279,Active,Queens
4063138,Strada,-73.8305596455,40.7617291331,Active,Queens
4083001,Strada,-73.7977843423,40.7045692074,Active,Queens
4093007,Strada,-73.9019343828,40.7004386784,Active,Queens
4093008,Strada,-73.8951875469,40.7007921782,Active,Queens
4093009,Strada,-73.8955871029,40.7007581967,Active,Queens
4093010,Strada,-73.8969024166,40.7006497377,Active,Queens
4093011,Strada,-73.8974423264,40.7006043831,Active,Queens
4093012,Strada,-73.898166122,40.7005683145,Active,Queens
4093013,Strada,-73.8956481339,40.7006554747,Active,Queens
4093014,Strada,-73.8950172218,40.7007020653,Active,Queens
4361764,Strada,-73.8898987911,40.7012312329,Active,Queens
4363003,Strada,-73.8926760291,40.7008955731,Active,Queens
4363004,Strada,-73.8920584934,40.7009475819,Active,Queens
4363005,Strada,-73.8919059856,40.7010625765,Active,Queens
4363006,Strada,-73.8929011898,40.7009812604,Active,Queens
4103017,Strada,-73.8363242911,40.5785677115,Active,Queens
4103018,Strada,-73.8365996767,40.5790453479,Active,Queens
4103019,Strada,-73.8367953381,40.579376561,Active,Queens
1033120,Strada,-73.9692273765,40.7906838542,Active,Manhattan
1033119,Strada,-73.9777581008,40.778999924,Active,Manhattan
1033122,Strada,-73.9699410993,40.7893772856,Active,Manhattan
1113078,Strada,-74.008494315,40.7040056897,Active,Manhattan
1143037,Strada,-73.9976344258,40.732735892,Active,Manhattan
1153024,Strada,-73.9944538444,40.7349835606,Active,Manhattan
1153025,Strada,-73.9940630246,40.7355477327,Active,Manhattan
1323001,Strada,-74.0044911889,40.7246531772,Active,Manhattan
1323002,Strada,-74.0042788604,40.7251730925,Active,Manhattan
1433391,Strada,-73.9886291792,40.7575706459,Active,Manhattan
1443580,Strada,-73.9866046537,40.7411084525,Active,Manhattan
1443581,Strada,-73.9871916377,40.7413562452,Active,Manhattan
1453172,Strada,-73.9939003607,40.7385701357,Active,Manhattan
1473130,Strada,-74.0016967576,40.7201221887,Active,Manhattan
1473131,Strada,-74.0019204575,40.7201514545,Active,Manhattan
2023045,Strada,-73.9163016078,40.8164618843,Active,Bronx
2083066,Strada,-73.8506325298,40.9029584515,Active,Bronx
2083067,Strada,-73.8499506819,40.9031324828,Active,Bronx
2083068,Strada,-73.8500737871,40.9036051601,Active,Bronx
2083069,Strada,-73.8496008548,40.9044910644,Active,Bronx
2083070,Strada,-73.8494007667,40.905287297,Active,Bronx
2243002,Strada,-73.906814127,40.8865700512,Active,Bronx
2243003,Strada,-73.9070020085,40.8871669162,Active,Bronx
2243004,Strada,-73.9070850626,40.8874552963,Active,Bronx
2243007,Strada,-73.9069015924,40.8877631651,Active,Bronx
2243008,Strada,-73.9075880888,40.888390075,Inactive,Bronx
2243009,Strada,-73.9073429068,40.8875189986,Active,Bronx
2243010,Strada,-73.9071739544,40.8868672999,Active,Bronx
2243012,Strada,-73.9070999685,40.8861074902,Active,Bronx
2243013,Strada,-73.9088794049,40.8861299242,Active,Bronx
2243014,Strada,-73.9090052581,40.8857534942,Active,Bronx
2243015,Strada,-73.9096108946,40.8856414056,Active,Bronx
2243016,Strada,-73.909462311,40.8855117983,Active,Bronx
2243017,Strada,-73.9092006476,40.8851922884,Active,Bronx
2243018,Strada,-73.9100263783,40.8852954572,Active,Bronx
2243019,Strada,-73.9097755386,40.886030531,Active,Bronx
2243020,Strada,-73.909669166,40.8863634045,Active,Bronx
2243021,Strada,-73.9099795296,40.8866459728,Active,Bronx
2243022,Strada,-73.909474767,40.8865678877,Active,Bronx
2243023,Strada,-73.909819415,40.8863918801,Active,Bronx
2243024,Strada,-73.9099863937,40.8858871473,Active,Bronx
2243025,Strada,-73.9105236526,40.8858095217,Active,Bronx
2243026,Strada,-73.9106290727,40.8857276096,Active,Bronx
2243027,Strada,-73.9101163704,40.8855150767,Active,Bronx
2243028,Strada,-73.9108020121,40.8860281916,Active,Bronx
2243029,Strada,-73.9112428511,40.885942146,Active,Bronx
2243030,Strada,-73.9118104516,40.8860481847,Active,Bronx
2243031,Strada,-73.9101791142,40.8848314051,Active,Bronx
1243114,Strada,-73.9959900673,40.718929761,Active,Manhattan
1323003,Strada,-74.0045541975,40.7252124684,Active,Manhattan
1323021,Strada,-74.0051103115,40.7292112734,Active,Manhattan
1323055,Strada,-74.0058127693,40.7361950087,Active,Manhattan
1433055,Strada,-73.9799877018,40.7580208883,Active,Manhattan
1443203,Strada,-73.9782186153,40.7449421272,Active,Manhattan
3013079,Strada,-73.9895515793,40.7028155198,Inactive,Brooklyn
3053001,Strada,-73.9605985887,40.6077436605,Active,Brooklyn
3053002,Strada,-73.9605181439,40.6079301066,Active,Brooklyn
